sec,nanosec,x,y,z,qx,qy,qz,qw,time
1742308769,416998091,-2.006113262940061,-1.1026758272036776,0.0,0.0,0.0,-0.1735278083059135,-0.98482896979351,1742308769.4169981
1742308769,437243771,-1.986926632348692,-1.0956977757965611,0.0,0.0,0.0,-0.1780945140274254,-0.9840133861250746,1742308769.4372437
1742308769,457187364,-1.967805782693736,-1.088542095129363,0.0,0.0,0.0,-0.1830330450488851,-0.983106761455811,1742308769.4571874
1742308769,477169455,-1.948897605220892,-1.0812487086129623,0.0,0.0,0.0,-0.1880552519004409,-0.9821584506751758,1742308769.4771695
1742308769,497228539,-1.9299678759165528,-1.0737238334561323,0.0,0.0,0.0,-0.1924748059899108,-0.9813019153446844,1742308769.4972286
1742308769,517218405,-1.910884375550224,-1.065938140891341,0.0,0.0,0.0,-0.1968168302392224,-0.9804402762711174,1742308769.5172184
1742308769,537174607,-1.8924258072566336,-1.058216090295672,0.0,0.0,0.0,-0.2010283669306546,-0.9795854203126924,1742308769.5371747
1742308769,557148313,-1.8742548969758557,-1.0504302042545408,0.0,0.0,0.0,-0.2048255818717951,-0.9787984884596423,1742308769.5571482
1742308769,577089314,-1.856145727817815,-1.0425039780605785,0.0,0.0,0.0,-0.2081413532711968,-0.9780987562912218,1742308769.5770893
1742308769,597154382,-1.837867438271268,-1.0343556721466842,0.0,0.0,0.0,-0.2114956903643928,-0.9773789300764002,1742308769.5971544
1742308769,612021539,-1.8245333667608643,-1.0283014458723698,0.0,0.0,0.0,-0.2139486808086593,-0.9768449017015108,1742308769.6120214
1742308769,637363656,-1.8019050708074784,-1.0178899022267422,0.0,0.0,0.0,-0.2181179335646486,-0.975922418564861,1742308769.6373637
1742308769,652196796,-1.7884303363148306,-1.0115500270657751,0.0,0.0,0.0,-0.2201612815503757,-0.975463484763062,1742308769.652197
1742308769,677134424,-1.7655427777264232,-1.0006640911832148,0.0,0.0,0.0,-0.2236366764477873,-0.9746725793554406,1742308769.6771345
1742308769,691996141,-1.752174669173869,-0.9941886088308396,0.0,0.0,0.0,-0.2254055898787049,-0.9742650153071458,1742308769.691996
1742308769,717007531,-1.7300477814173547,-0.9833710366876324,0.0,0.0,0.0,-0.2280429477751379,-0.9736510740352652,1742308769.7170076
1742308769,737266395,-1.711652368350311,-0.9742539727574986,0.0,0.0,0.0,-0.2302401180423137,-0.9731338489867988,1742308769.7372663
1742308769,752026222,-1.6983289159331818,-0.9675755632794178,0.0,0.0,0.0,-0.2319232082907769,-0.9727340980227396,1742308769.7520263
