sec,nanosec,ax,ay,az,gx,gy,gz,time
1742308751,76635921,-0.06787109375,0.07421875,1.16748046875,4.82177734375,-1.220703125,23.49853515625,1742308751.0766358
1742308751,96753143,-0.06005859375,0.1181640625,0.9970703125,3.23486328125,0.48828125,23.62060546875,1742308751.0967531
1742308751,116710328,0.0048828125,0.00244140625,1.0185546875,-3.47900390625,5.43212890625,24.23095703125,1742308751.1167104
1742308751,137839039,-0.060546875,-0.0419921875,1.07421875,-0.91552734375,-1.28173828125,25.20751953125,1742308751.137839
1742308751,156694237,0.0048828125,0.03515625,1.0673828125,3.7841796875,4.57763671875,24.5361328125,1742308751.1566942
1742308751,176839460,-0.02294921875,0.056640625,0.8994140625,-0.91552734375,-0.8544921875,24.169921875,1742308751.1768394
1742308751,196649184,0.1396484375,0.1787109375,0.9833984375,-1.8310546875,2.0751953125,20.6298828125,1742308751.196649
1742308751,216868330,0.0126953125,0.1376953125,1.02880859375,1.15966796875,3.96728515625,18.1884765625,1742308751.2168684
1742308751,236663013,-0.01416015625,0.09228515625,0.80517578125,-2.74658203125,1.64794921875,19.4091796875,1742308751.236663
1742308751,256707945,-0.02392578125,0.0068359375,0.89306640625,0.8544921875,2.44140625,21.240234375,1742308751.256708
1742308751,277174491,0.00244140625,0.0048828125,0.93359375,3.662109375,-0.244140625,21.8505859375,1742308751.2771745
1742308751,296915765,0.0517578125,0.0712890625,0.93603515625,-3.5400390625,4.69970703125,21.728515625,1742308751.2969158
1742308751,316868470,0.0478515625,0.14501953125,0.89990234375,-4.45556640625,3.0517578125,22.52197265625,1742308751.3168685
1742308751,336904729,0.00390625,0.1328125,1.07568359375,-0.9765625,0.244140625,23.193359375,1742308751.3369048
1742308751,356780728,-0.01220703125,0.0517578125,0.865234375,1.708984375,-5.55419921875,21.42333984375,1742308751.3567808
1742308751,376991265,0.06005859375,0.103515625,0.765625,-11.5966796875,2.197265625,21.97265625,1742308751.3769913
1742308751,396785469,-0.0673828125,0.0341796875,0.98046875,-5.615234375,-4.21142578125,22.216796875,1742308751.3967855
1742308751,416782431,0.0068359375,0.10107421875,0.89453125,2.86865234375,-1.28173828125,25.2685546875,1742308751.4167824
1742308751,436815842,-0.02490234375,0.087890625,1.03125,-1.77001953125,-0.67138671875,27.7099609375,1742308751.4368157
1742308751,456832997,0.04150390625,0.0439453125,1.16162109375,3.90625,-2.197265625,28.38134765625,1742308751.456833
1742308751,477006221,-0.0625,0.138671875,1.0283203125,7.01904296875,2.74658203125,26.85546875,1742308751.4770062
1742308751,498363995,-0.01953125,0.0498046875,0.98095703125,4.8828125,-1.708984375,27.03857421875,1742308751.498364
1742308751,516781323,0.0068359375,-0.03369140625,0.998046875,8.056640625,1.953125,28.01513671875,1742308751.5167813
1742308751,537197019,0.10693359375,0.0439453125,1.01318359375,12.87841796875,7.6904296875,27.099609375,1742308751.537197
1742308751,556825361,-0.00537109375,0.1123046875,0.94140625,3.60107421875,3.0517578125,26.30615234375,1742308751.5568254
1742308751,576913142,0.0400390625,0.13623046875,0.95068359375,-0.18310546875,5.0048828125,27.7099609375,1742308751.576913
1742308751,596876120,-0.04638671875,0.1630859375,0.845703125,2.86865234375,1.77001953125,29.6630859375,1742308751.5968761
1742308751,616712501,-0.037109375,0.12109375,0.7529296875,1.8310546875,-4.638671875,32.8369140625,1742308751.6167126
1742308751,636723992,0.11376953125,0.03466796875,0.98876953125,0.244140625,0.06103515625,30.6396484375,1742308751.636724
1742308751,656729306,0.08984375,-0.00439453125,1.060546875,5.4931640625,1.64794921875,29.60205078125,1742308751.6567292
